Id,Label,EntityType,Subtype,Domain,SourceLayer,FamilyId,FamilyName,ImplementationState,PrimaryGradeBand,PrimaryContentDomain,OfficialIdentifier,DocumentPath,ArtifactType,Purpose,DeliveryFormat,SourcePath,DecisionType,Outcome,RegistryId,SliceId,Status,ReviewStatus,SupportedProfiles,MappedFamilyIds,MappedGradeBands,MappedContentDomains,NodeIds,EntryNodeIds,LearnerStateFields,VerificationGateTargets,FailureModeTargets,InterventionTargets,ResponseModesSupported,AccessibilityTags,LanguageSupportTags,AppliesWhen
capability:Q1C,Q1C observe_describe_and_question_explanation_and_application,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q1C,domains/social_studies/nodes/q1c-observe-describe-and-question-explanation-and-application/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q1D,Q1D observe_describe_and_question_transfer_and_contextual_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q1D,domains/social_studies/nodes/q1d-observe-describe-and-question-transfer-and-contextual-use/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q2,Q2 compare_classify_and_sequence_evidence,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q2,domains/social_studies/nodes/q2-compare-classify-and-sequence-evidence/README.md,,,,,,,,,Drafted,draft,inquiry-entry-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q2A,Q2A compare_classify_and_sequence_evidence_foundations_and_examples,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q2A,domains/social_studies/nodes/q2a-compare-classify-and-sequence-evidence-foundations-and-examples/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q2B,Q2B compare_classify_and_sequence_evidence_classification_and_organization,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q2B,domains/social_studies/nodes/q2b-compare-classify-and-sequence-evidence-classification-and-organization/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q2C,Q2C compare_classify_and_sequence_evidence_explanation_and_application,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q2C,domains/social_studies/nodes/q2c-compare-classify-and-sequence-evidence-explanation-and-application/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q2D,Q2D compare_classify_and_sequence_evidence_transfer_and_contextual_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q2D,domains/social_studies/nodes/q2d-compare-classify-and-sequence-evidence-transfer-and-contextual-use/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q3,Q3 supported_explanation_from_evidence,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q3,domains/social_studies/nodes/q3-supported-explanation-from-evidence/README.md,,,,,,,,,Drafted,draft,social-studies-explanation-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q3A,Q3A supported_explanation_from_evidence_foundations_and_examples,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q3A,domains/social_studies/nodes/q3a-supported-explanation-from-evidence-foundations-and-examples/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q3B,Q3B supported_explanation_from_evidence_classification_and_organization,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q3B,domains/social_studies/nodes/q3b-supported-explanation-from-evidence-classification-and-organization/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q3C,Q3C supported_explanation_from_evidence_explanation_and_application,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q3C,domains/social_studies/nodes/q3c-supported-explanation-from-evidence-explanation-and-application/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q3D,Q3D supported_explanation_from_evidence_transfer_and_contextual_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q3D,domains/social_studies/nodes/q3d-supported-explanation-from-evidence-transfer-and-contextual-use/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q4,Q4 investigation_design_representation_and_data_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q4,domains/social_studies/nodes/q4-investigation-design-representation-and-data-use/README.md,,,,,,,,,Drafted,draft,social-studies-investigation-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q4A,Q4A investigation_design_representation_and_data_use_foundations_and_examples,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q4A,domains/social_studies/nodes/q4a-investigation-design-representation-and-data-use-foundations-and-examples/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q4B,Q4B investigation_design_representation_and_data_use_classification_and_organization,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q4B,domains/social_studies/nodes/q4b-investigation-design-representation-and-data-use-classification-and-organization/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q4C,Q4C investigation_design_representation_and_data_use_explanation_and_application,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q4C,domains/social_studies/nodes/q4c-investigation-design-representation-and-data-use-explanation-and-application/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q4D,Q4D investigation_design_representation_and_data_use_transfer_and_contextual_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q4D,domains/social_studies/nodes/q4d-investigation-design-representation-and-data-use-transfer-and-contextual-use/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q5,Q5 evaluation_of_sources_models_and_claims,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q5,domains/social_studies/nodes/q5-evaluation-of-sources-models-and-claims/README.md,,,,,,,,,Drafted,draft,social-studies-evaluation-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q5A,Q5A evaluation_of_sources_models_and_claims_foundations_and_examples,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q5A,domains/social_studies/nodes/q5a-evaluation-of-sources-models-and-claims-foundations-and-examples/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q5B,Q5B evaluation_of_sources_models_and_claims_classification_and_organization,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q5B,domains/social_studies/nodes/q5b-evaluation-of-sources-models-and-claims-classification-and-organization/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q5C,Q5C evaluation_of_sources_models_and_claims_explanation_and_application,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q5C,domains/social_studies/nodes/q5c-evaluation-of-sources-models-and-claims-explanation-and-application/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q5D,Q5D evaluation_of_sources_models_and_claims_transfer_and_contextual_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q5D,domains/social_studies/nodes/q5d-evaluation-of-sources-models-and-claims-transfer-and-contextual-use/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q6,Q6 synthesis_argument_and_public_communication,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q6,domains/social_studies/nodes/q6-synthesis-argument-and-public-communication/README.md,,,,,,,,,Drafted,draft,social-studies-synthesis-and-argument-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q6A,Q6A synthesis_argument_and_public_communication_foundations_and_examples,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q6A,domains/social_studies/nodes/q6a-synthesis-argument-and-public-communication-foundations-and-examples/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q6B,Q6B synthesis_argument_and_public_communication_classification_and_organization,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q6B,domains/social_studies/nodes/q6b-synthesis-argument-and-public-communication-classification-and-organization/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q6C,Q6C synthesis_argument_and_public_communication_explanation_and_application,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q6C,domains/social_studies/nodes/q6c-synthesis-argument-and-public-communication-explanation-and-application/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
capability:Q6D,Q6D synthesis_argument_and_public_communication_transfer_and_contextual_use,CapabilityNode,capability,social_studies,capability_topology,Q,inquiry_evidence_and_discourse,drafted,Kindergarten to Grade 12,"inquiry, evidence, and discourse",Q6D,domains/social_studies/nodes/q6d-synthesis-argument-and-public-communication-transfer-and-contextual-use/README.md,,,,,,,,,Drafted,draft,inquiry-decomposition-node-package,Q,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,direct_performance;meaning;transfer;retention,4,,,,,
grade_band:grades-11-12,Grades 11-12,GradeBand,grade_band,social_studies,standards_overlay,,,,Grades 11-12,,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,Grades 11-12,,,,,,,,,,,
grade_band:kindergarten-to-grade-12,Kindergarten to Grade 12,GradeBand,grade_band,social_studies,standards_overlay,,,,Kindergarten to Grade 12,,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,,,,,,,,,,,
content_domain:advanced-secondary-synthesis-and-public-argument,advanced secondary synthesis and public argument,ContentDomain,content_domain,social_studies,standards_overlay,,,,,advanced secondary synthesis and public argument,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,advanced secondary synthesis and public argument,,,,,,,,,,
content_domain:civics-and-collective-decision-making,civics and collective decision-making,ContentDomain,content_domain,social_studies,standards_overlay,,,,,civics and collective decision-making,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,civics and collective decision-making,,,,,,,,,,
content_domain:economics-and-exchange-systems,economics and exchange systems,ContentDomain,content_domain,social_studies,standards_overlay,,,,,economics and exchange systems,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,economics and exchange systems,,,,,,,,,,
content_domain:geography-and-human-environment-systems,geography and human-environment systems,ContentDomain,content_domain,social_studies,standards_overlay,,,,,geography and human-environment systems,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,geography and human-environment systems,,,,,,,,,,
content_domain:history-and-source-reasoning,history and source reasoning,ContentDomain,content_domain,social_studies,standards_overlay,,,,,history and source reasoning,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,history and source reasoning,,,,,,,,,,
content_domain:inquiry-evidence-and-discourse,"inquiry, evidence, and discourse",ContentDomain,content_domain,social_studies,standards_overlay,,,,,"inquiry, evidence, and discourse",,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,"inquiry, evidence, and discourse",,,,,,,,,,
performance:advanced,Advanced,PerformanceLevel,performance_level,social_studies,standards_overlay,,,,,,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,,,,,,,,,,,
performance:basic,Basic,PerformanceLevel,performance_level,social_studies,standards_overlay,,,,,,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,,,,,,,,,,,
performance:proficient,Proficient,PerformanceLevel,performance_level,social_studies,standards_overlay,,,,,,,domains/social_studies/standards-augmented-graph.json,,,,,,,,,draft,draft,,,,,,,,,,,,,,
anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-interdisciplinary-research-and-evidence-synthesis,interdisciplinary research and evidence synthesis,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Grades 11-12,advanced secondary synthesis and public argument,social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-interdisciplinary-research-and-evidence-synthesis,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Grades 11-12,advanced secondary synthesis and public argument,,,,,,,,,,
anchor:social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-capstone-argument-modeling-and-public-communication,capstone argument modeling and public communication,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Grades 11-12,advanced secondary synthesis and public argument,social-studies-anchor-grades-11-12-advanced-secondary-synthesis-and-public-argument-capstone-argument-modeling-and-public-communication,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Grades 11-12,advanced secondary synthesis and public argument,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-community-rules-roles-and-fairness,community rules roles and fairness,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,civics and collective decision-making,social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-community-rules-roles-and-fairness,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,civics and collective decision-making,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,institutions rights responsibilities and processes,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,civics and collective decision-making,social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-institutions-rights-responsibilities-and-processes,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,civics and collective decision-making,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,civic decision making and deliberation,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,civics and collective decision-making,social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-civic-decision-making-and-deliberation,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,civics and collective decision-making,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,constitutional principles and public policy,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,civics and collective decision-making,social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-constitutional-principles-and-public-policy,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,civics and collective decision-making,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-comparative-government-and-civic-action,comparative government and civic action,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,civics and collective decision-making,social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-comparative-government-and-civic-action,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,civics and collective decision-making,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-advanced-civic-argument-policy-design-and-participation,advanced civic argument policy design and participation,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,civics and collective decision-making,social-studies-anchor-kindergarten-to-grade-12-civics-and-collective-decision-making-advanced-civic-argument-policy-design-and-participation,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,civics and collective decision-making,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-needs-wants-choice-and-exchange,needs wants choice and exchange,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,economics and exchange systems,social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-needs-wants-choice-and-exchange,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,economics and exchange systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-production-consumption-and-local-markets,production consumption and local markets,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,economics and exchange systems,social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-production-consumption-and-local-markets,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,economics and exchange systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-incentives-trade-and-simple-systems,incentives trade and simple systems,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,economics and exchange systems,social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-incentives-trade-and-simple-systems,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,economics and exchange systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-markets-labor-and-public-resource-decisions,markets labor and public resource decisions,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,economics and exchange systems,social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-markets-labor-and-public-resource-decisions,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,economics and exchange systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-macroeconomic-patterns-global-trade-and-finance-basics,macroeconomic patterns global trade and finance basics,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,economics and exchange systems,social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-macroeconomic-patterns-global-trade-and-finance-basics,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,economics and exchange systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-economic-analysis-policy-tradeoffs-and-capstone-modeling,economic analysis policy tradeoffs and capstone modeling,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,economics and exchange systems,social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-economic-analysis-policy-tradeoffs-and-capstone-modeling,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,economics and exchange systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-place-maps-and-environmental-features,place maps and environmental features,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,geography and human-environment systems,social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-place-maps-and-environmental-features,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,geography and human-environment systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-human-environment-interaction-and-regions,human environment interaction and regions,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,geography and human-environment systems,social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-human-environment-interaction-and-regions,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,geography and human-environment systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-spatial-patterns-movement-and-resources,spatial patterns movement and resources,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,geography and human-environment systems,social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-spatial-patterns-movement-and-resources,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,geography and human-environment systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geographic-reasoning-with-maps-data-and-scale,geographic reasoning with maps data and scale,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,geography and human-environment systems,social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geographic-reasoning-with-maps-data-and-scale,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,geography and human-environment systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-global-interdependence-migration-and-sustainability,global interdependence migration and sustainability,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,geography and human-environment systems,social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-global-interdependence-migration-and-sustainability,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,geography and human-environment systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geospatial-analysis-and-policy-application,geospatial analysis and policy application,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,geography and human-environment systems,social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geospatial-analysis-and-policy-application,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,geography and human-environment systems,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,chronology identity and community memory,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,history and source reasoning,social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,history and source reasoning,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,historical sources and past present comparison,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,history and source reasoning,social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,history and source reasoning,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-causation-context-and-change-over-time,causation context and change over time,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,history and source reasoning,social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-causation-context-and-change-over-time,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,history and source reasoning,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-sourcing-corroboration-and-historical-argument,sourcing corroboration and historical argument,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,history and source reasoning,social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-sourcing-corroboration-and-historical-argument,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,history and source reasoning,,,,,,,,,,
